,core_number,pagerank,degree_centrality,betweenness_centrality,max_clique_size,cliques_involved
2021-11-27,1.0,0.07018626501116859,0.13333333333333333,0.0022598870056497176,0.0,0.0
2021-11-28,1.0,0.05258462482238345,0.17777777777777778,0.00202020202020202,0.0,0.0
2021-11-29,1.0,0.04266186450702264,0.09090909090909091,0.0021141649048625794,0.0,0.0
2021-11-30,1.0,0.0361501839566685,0.2641509433962264,0.000362844702467344,0.0,0.0
2021-12-01,2.0,0.05978877721014014,0.20930232558139533,0.0016611295681063123,3.0,1.0
2021-12-02,2.0,0.04321531423697918,0.0784313725490196,0.0015686274509803919,0.0,0.0
2021-12-03,1.0,0.04197161431783585,0.13333333333333333,0.001081081081081081,0.0,0.0
2021-12-04,1.0,0.04837904953797051,0.08823529411764705,0.00089126559714795,0.0,0.0
2021-12-05,1.0,0.05255655100328393,0.08333333333333333,0.0,0.0,0.0
2021-12-06,1.0,0.03839970737547271,0.1282051282051282,0.002699055330634278,0.0,0.0
2021-12-07,1.0,0.05215283581200831,0.21621621621621623,0.0045045045045045045,0.0,0.0
2021-12-08,1.0,0.08591999097688825,0.11764705882352941,0.003676470588235294,0.0,0.0
2021-12-09,1.0,0.1392318406630666,0.2222222222222222,0.0,0.0,0.0
2021-12-10,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2021-12-11,1.0,0.04601963859884216,0.10344827586206896,0.0,0.0,0.0
2021-12-12,1.0,0.18280038286789557,0.21428571428571427,0.005494505494505495,0.0,0.0
2021-12-13,1.0,0.04282025628246844,0.16129032258064516,0.002150537634408602,0.0,0.0
2021-12-14,1.0,0.09566881182832394,0.1111111111111111,0.0032679738562091504,0.0,0.0
2021-12-15,1.0,0.1825454777414456,0.2857142857142857,0.0,0.0,0.0
2021-12-16,1.0,0.19371699971828507,0.3333333333333333,0.0,0.0,0.0
2021-12-17,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2021-12-18,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2021-12-19,1.0,0.15291977914281477,0.2,0.011111111111111112,0.0,0.0
2021-12-20,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2021-12-21,1.0,0.07703212996831034,0.08695652173913043,0.0,0.0,0.0
2021-12-22,1.0,0.10818697860589434,0.09090909090909091,0.0,0.0,0.0
2021-12-23,1.0,0.13320884401830685,0.2222222222222222,0.0,0.0,0.0
2021-12-24,1.0,0.21637440151832305,0.2,0.0,0.0,0.0
2021-12-25,1.0,0.19371699971828504,0.3333333333333333,0.0,0.0,0.0
2021-12-27,1.0,0.14459800573543646,0.18181818181818182,0.00909090909090909,0.0,0.0
2021-12-28,1.0,0.12385361239188228,0.14285714285714285,0.0,0.0,0.0
2021-12-29,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2021-12-30,1.0,0.21520876807018438,0.3529411764705882,0.0,0.0,0.0
2021-12-31,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-01-01,1.0,0.21637440151832305,0.2,0.0,0.0,0.0
2022-01-02,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-01-03,1.0,0.276119221332157,0.5,0.0,0.0,0.0
2022-01-04,1.0,0.08325587953714328,0.09375,0.0010080645161290322,0.0,0.0
2022-01-05,1.0,0.14922851870426124,0.3333333333333333,0.0,0.0,0.0
2022-01-06,1.0,0.12385361239188225,0.14285714285714285,0.0,0.0,0.0
2022-01-07,1.0,0.09200833526854744,0.11764705882352941,0.0,0.0,0.0
2022-01-08,1.0,0.08830516090629806,0.14285714285714285,0.0,0.0,0.0
2022-01-09,1.0,0.07386890377131083,0.1111111111111111,0.0,0.0,0.0
2022-01-10,1.0,0.21637440151832305,0.2,0.0,0.0,0.0
2022-01-11,1.0,0.10818697860589434,0.09090909090909091,0.0,0.0,0.0
2022-01-12,1.0,0.09273169594790946,0.07692307692307693,0.0,0.0,0.0
2022-01-13,1.0,0.09273169594790946,0.07692307692307693,0.0,0.0,0.0
2022-01-14,1.0,0.08428230777675819,0.2,0.0,0.0,0.0
2022-01-15,1.0,0.16228046790884154,0.14285714285714285,0.0,0.0,0.0
2022-01-16,1.0,0.09732659486664719,0.3333333333333333,0.004761904761904762,0.0,0.0
2022-01-17,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-01-18,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-01-19,1.0,0.15291977914281477,0.2,0.011111111111111112,0.0,0.0
2022-01-20,1.0,0.10818697860589434,0.09090909090909091,0.0,0.0,0.0
2022-01-21,1.0,0.1932367729344614,0.375,0.03571428571428571,0.0,0.0
2022-01-22,1.0,0.06634946166288999,0.07692307692307693,0.0015384615384615385,0.0,0.0
2022-01-23,1.0,0.1424807422403255,0.16666666666666666,0.0,0.0,0.0
2022-01-24,1.0,0.0780117099703475,0.15000000000000002,0.0,0.0,0.0
2022-01-25,1.0,0.12385361239188228,0.14285714285714285,0.0,0.0,0.0
2022-01-26,2.0,0.09931142738163456,0.14705882352941177,0.00089126559714795,3.0,1.0
2022-01-27,1.0,0.10647852537844975,0.15384615384615385,0.003076923076923077,0.0,0.0
2022-01-28,1.0,0.09818123230649116,0.1111111111111111,0.0,0.0,0.0
2022-01-29,1.0,0.1284719232546345,0.30000000000000004,0.0,0.0,0.0
2022-01-30,1.0,0.10818697860589434,0.09090909090909091,0.0,0.0,0.0
2022-01-31,1.0,0.16228046790884154,0.14285714285714285,0.0,0.0,0.0
2022-02-01,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2022-02-02,1.0,0.08830516090629803,0.14285714285714285,0.0,0.0,0.0
2022-02-03,1.0,0.08830516090629803,0.14285714285714285,0.0,0.0,0.0
2022-02-04,1.0,0.13238539697284893,0.3333333333333333,0.0303030303030303,0.0,0.0
2022-02-05,1.0,0.10456160184400642,0.1764705882352941,0.003676470588235294,0.0,0.0
2022-02-06,1.0,0.31578987122163593,0.4,0.0,0.0,0.0
2022-02-07,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-02-08,1.0,0.2837222901343438,0.42857142857142855,0.023809523809523808,0.0,0.0
2022-02-09,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-02-10,1.0,0.21637440151832305,0.2,0.0,0.0,0.0
2022-02-11,1.0,0.17535562401649396,0.42857142857142855,0.0,0.0,0.0
2022-02-12,1.0,0.07724392105822334,0.23529411764705882,0.0,0.0,0.0
2022-02-13,1.0,0.10818697860589432,0.09090909090909091,0.0,0.0,0.0
2022-02-14,1.0,0.17067212456448422,0.23076923076923078,0.0,0.0,0.0
2022-02-15,2.0,0.052450856336587415,0.45161290322580644,0.001075268817204301,0.0,0.0
2022-02-16,1.0,0.03729860004068594,0.08571428571428572,0.0,0.0,0.0
2022-02-17,2.0,0.044571730626616936,0.14285714285714285,0.0005807200929152149,3.0,1.0
2022-02-18,1.0,0.15260886812349744,0.42857142857142855,0.047619047619047616,0.0,0.0
2022-02-19,1.0,0.07228852607786021,0.3333333333333333,0.0,0.0,0.0
2022-02-20,1.0,0.10724595391689801,0.25,0.0,0.0,0.0
2022-02-21,1.0,0.05546019321885928,0.42307692307692313,0.0015384615384615385,0.0,0.0
2022-02-22,1.0,0.21637440151832305,0.2,0.0,0.0,0.0
2022-02-23,1.0,0.16228046790884154,0.14285714285714285,0.0,0.0,0.0
2022-02-24,1.0,0.10818697860589434,0.09090909090909091,0.0,0.0,0.0
2022-02-25,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-02-26,1.0,0.20938962520639376,0.3333333333333333,0.0,0.0,0.0
2022-02-27,1.0,0.31096973333120126,0.5,0.08333333333333333,0.0,0.0
2022-02-28,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-03-01,1.0,0.649122638064138,1.0,0.0,0.0,0.0
2022-03-02,2.0,0.06403862335668342,0.14084507042253522,0.0023138832997987926,0.0,0.0
2022-03-03,2.0,0.05489422737426153,0.16129032258064518,0.005259467040673212,0.0,0.0
2022-03-04,1.0,0.07617915623318623,0.09375,0.0,0.0,0.0
2022-03-05,1.0,0.11340934681527076,0.14285714285714285,0.0,0.0,0.0
2022-03-06,1.0,0.08605351096011234,0.13513513513513514,0.0007507507507507507,0.0,0.0
2022-03-07,1.0,0.05127267344642389,0.08823529411764705,0.00089126559714795,0.0,0.0
2022-03-08,1.0,0.09398023472332666,0.1111111111111111,0.0032679738562091504,0.0,0.0
2022-03-09,1.0,0.20377301834473324,0.25,0.0,0.0,0.0
2022-03-10,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-03-11,1.0,0.12131113900472469,0.2,0.0,0.0,0.0
2022-03-12,1.0,0.16228046790884154,0.14285714285714285,0.0,0.0,0.0
2022-03-13,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-03-14,1.0,0.09366656889882613,0.12,0.0,0.0,0.0
2022-03-15,1.0,0.09542756654608937,0.14285714285714285,0.0,0.0,0.0
2022-03-16,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2022-03-17,1.0,0.07212500087964277,0.058823529411764705,0.0,0.0,0.0
2022-03-18,1.0,0.12217157163529413,0.4375,0.0,0.0,0.0
2022-03-19,1.0,0.08020855502613206,0.09523809523809523,0.002380952380952381,0.0,0.0
2022-03-20,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2022-03-21,1.0,0.06690760993828603,0.10526315789473684,0.0,0.0,0.0
2022-03-22,1.0,0.07670376447113768,0.08333333333333333,0.0,0.0,0.0
2022-03-23,1.0,0.09273169594790946,0.07692307692307693,0.0,0.0,0.0
2022-03-24,1.0,0.14920038559735804,0.4444444444444444,0.01388888888888889,0.0,0.0
2022-03-25,1.0,0.27611922133215694,0.5,0.0,0.0,0.0
2022-03-26,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-03-27,1.0,0.08428230777675819,0.2,0.0,0.0,0.0
2022-03-28,1.0,0.09685849985914252,0.23076923076923078,0.0,0.0,0.0
2022-03-29,1.0,0.21637440151832305,0.2,0.0,0.0,0.0
2022-03-30,1.0,0.06780511236786557,0.3235294117647059,0.00089126559714795,0.0,0.0
2022-03-31,1.0,0.04213110559272888,0.09302325581395349,0.0016611295681063123,0.0,0.0
2022-04-01,1.0,0.0676696445535968,0.07407407407407407,0.0,0.0,0.0
2022-04-02,1.0,0.06457267999634046,0.15000000000000002,0.0,0.0,0.0
2022-04-03,1.0,0.0793841923535654,0.19047619047619047,0.009523809523809525,0.0,0.0
2022-04-04,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2022-04-05,1.0,0.08428230777675819,0.13333333333333333,0.0,0.0,0.0
2022-04-06,1.0,0.05855838153373011,0.13043478260869565,0.003952569169960474,0.0,0.0
2022-04-07,1.0,0.11019327342277671,0.15384615384615385,0.0,0.0,0.0
2022-04-08,1.0,0.276119221332157,0.5,0.0,0.0,0.0
2022-04-09,1.0,0.1022096086913031,0.16666666666666666,0.0,0.0,0.0
2022-04-10,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-04-11,1.0,0.12385361239188225,0.14285714285714285,0.0,0.0,0.0
2022-04-12,1.0,0.09273169594790946,0.07692307692307693,0.0,0.0,0.0
2022-04-13,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2022-04-14,1.0,0.10138888105512174,0.125,0.004166666666666667,0.0,0.0
2022-04-15,1.0,0.1424807422403255,0.16666666666666666,0.0,0.0,0.0
2022-04-16,1.0,0.1022096086913031,0.16666666666666666,0.0,0.0,0.0
2022-04-17,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-04-18,1.0,0.10936363404874036,0.13333333333333333,0.004761904761904762,0.0,0.0
2022-04-19,1.0,0.15376127581943724,0.4444444444444444,0.0,0.0,0.0
2022-04-20,1.0,0.04474023357933396,0.3225806451612903,0.0,0.0,0.0
2022-04-21,1.0,0.11764762675974923,0.3125,0.0,0.0,0.0
2022-04-22,1.0,0.12840831638755812,0.16666666666666666,0.007575757575757575,0.0,0.0
2022-04-23,1.0,0.17181502071809504,0.2222222222222222,0.01388888888888889,0.0,0.0
2022-04-24,1.0,0.06690760993828604,0.15789473684210525,0.0,0.0,0.0
2022-04-25,1.0,0.1022096086913031,0.16666666666666666,0.0,0.0,0.0
2022-04-26,1.0,0.06941808179880633,0.1111111111111111,0.0,0.0,0.0
2022-04-27,1.0,0.12119537672385346,0.16666666666666666,0.0,0.0,0.0
2022-04-28,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2022-04-29,1.0,0.15291977914281477,0.2,0.011111111111111112,0.0,0.0
2022-04-30,1.0,0.09931882413172125,0.13333333333333333,0.0,0.0,0.0
2022-05-01,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-05-02,1.0,0.09203997908612069,0.2857142857142857,0.0,0.0,0.0
2022-05-03,1.0,0.05547209511190851,0.08695652173913043,0.0,0.0,0.0
2022-05-04,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-05-05,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-05-06,1.0,0.1022096086913031,0.16666666666666666,0.0,0.0,0.0
2022-05-07,1.0,0.13076583765421393,0.2,0.0,0.0,0.0
2022-05-08,1.0,0.10900850804360589,0.14285714285714285,0.002380952380952381,0.0,0.0
2022-05-09,1.0,0.14136087461264193,0.15384615384615385,0.0,0.0,0.0
2022-05-10,1.0,0.08114062598959815,0.06666666666666667,0.0,0.0,0.0
2022-05-11,1.0,0.1491932266051856,0.25,0.0,0.0,0.0
2022-05-12,1.0,0.1894731229812198,0.2222222222222222,0.0,0.0,0.0
2022-05-13,1.0,0.08428230777675816,0.13333333333333333,0.0,0.0,0.0
2022-05-14,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-05-15,1.0,0.09660162594628044,0.125,0.0,0.0,0.0
2022-05-16,1.0,0.12131113900472469,0.2,0.0,0.0,0.0
2022-05-17,1.0,0.18586389800447367,0.2857142857142857,0.023809523809523808,0.0,0.0
2022-05-18,1.0,0.21220827536248615,0.2857142857142857,0.023809523809523808,0.0,0.0
2022-05-19,1.0,0.32456160227748454,0.3333333333333333,0.0,0.0,0.0
2022-05-20,1.0,0.20377301834473316,0.25,0.0,0.0,0.0
2022-05-21,1.0,0.16228046790884154,0.14285714285714285,0.0,0.0,0.0
2022-05-22,1.0,0.09273169594790946,0.07692307692307693,0.0,0.0,0.0
2022-05-23,1.0,0.12131113900472464,0.2,0.0,0.0,0.0
2022-05-24,1.0,0.16228046790884154,0.14285714285714285,0.0,0.0,0.0
2022-05-25,1.0,0.1628447117499838,0.21428571428571427,0.0,0.0,0.0
2022-05-26,1.0,0.19669320751700303,0.2857142857142857,0.0,0.0,0.0
2022-05-27,1.0,0.10220960869130308,0.16666666666666666,0.0,0.0,0.0
2022-05-28,1.0,0.16228046790884154,0.14285714285714285,0.0,0.0,0.0
2022-05-29,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
2022-05-30,1.0,0.12982437432707328,0.1111111111111111,0.0,0.0,0.0
